OTU ID,kingdom,phylum,class,order,family,genus,species
OTU10726,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Ohtaekwangia,s__uncultured_bacterium_g__Ohtaekwangia
OTU10727,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__uncultured_bacterium_g__Pseudonocardia
OTU10734,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__unclassified_g__Gemmatimonas
OTU10740,Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__unclassified_g__Faecalibacterium
OTU10752,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU1076,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__unclassified_g__Parabacteroides
OTU10763,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__Herpetosiphon,s__uncultured_bacterium_g__Herpetosiphon
OTU10771,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__uncultured_bacterium_g__Bryobacter
OTU10772,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__uncultured_bacterium_g__Pseudonocardia
OTU10778,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU10782,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Buttiauxella,s__uncultured_bacterium_g__Buttiauxella
OTU10786,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Phaselicystidaceae,g__Phaselicystis,s__uncultured_bacterium_g__Phaselicystis
OTU10789,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_bacterium_g__Gaiella
OTU10793,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_bacterium_g__Gaiella
OTU10795,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__unclassified_g__Nocardioides
OTU1080,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU10812,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__unclassified_g__Chthoniobacter
OTU10816,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU10819,Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Vampirovibrionales,f__Vampirovibrionaceae,g__Vampirovibrio,s__uncultured_bacterium_g__Vampirovibrio
OTU10828,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__metagenome_g__Haliangium
OTU1083,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU10834,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Allocatelliglobosispora,s__unclassified_g__Allocatelliglobosispora
OTU10836,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__Pajaroellobacter,s__uncultured_bacterium_g__Pajaroellobacter
OTU10845,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_Gemmatimonadetes_bacterium_g__Roseisolibacter
OTU10848,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU10853,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Inquilinaceae,g__Inquilinus,s__Inquilinus_limosus
OTU10855,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__unclassified_g__Sphingomonas
OTU10858,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__unclassified_g__Bryobacter
OTU10860,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__metagenome_g__Phenylobacterium
OTU10861,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Herpetosiphonaceae,g__Herpetosiphon,s__uncultured_bacterium_g__Herpetosiphon
OTU10864,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g__Haliangium
OTU10866,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Alterococcus,s__uncultured_bacterium_g__Alterococcus
OTU10869,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingoaurantiacus,s__uncultured_bacterium_g__Sphingoaurantiacus
OTU10872,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudorhodoplanes,s__uncultured_bacterium_g__Pseudorhodoplanes
OTU10873,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Hyphomicrobium,s__unclassified_g__Hyphomicrobium
OTU10875,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU1088,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Actinophytocola,s__uncultured_bacterium_g__Actinophytocola
OTU10881,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__unclassified_g__Mycobacterium
OTU10885,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU10889,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU10892,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU10893,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Chujaibacter,s__uncultured_bacterium_g__Chujaibacter
OTU1090,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__Stenotrophobacter,s__unclassified_g__Stenotrophobacter
OTU10906,Bacteria,p__Armatimonadota,c__Chthonomonadetes,o__Chthonomonadales,f__Chthonomonadaceae,g__Chthonomonas,s__uncultured_bacterium_g__Chthonomonas
OTU1093,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_Myxococcales_bacterium_g__Haliangium
OTU10930,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__unclassified_g__Bryobacter
OTU10931,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Cohnella,s__unclassified_g__Cohnella
OTU10933,Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__Sumerlaeales,f__Sumerlaeaceae,g__Sumerlaea,s__unclassified_g__Sumerlaea
OTU10936,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU10945,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__unclassified_g__Agromyces
OTU10950,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Spirosoma,s__uncultured_bacterium_g__Spirosoma
OTU10955,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__unclassified_g__Bryobacter
OTU10961,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__unclassified_g__Flavobacterium
OTU10963,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__metagenome_g__Chthoniobacter
OTU10965,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Tahibacter,s__uncultured_bacterium_g__Tahibacter
OTU10971,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__Pajaroellobacter,s__unclassified_g__Pajaroellobacter
OTU10980,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Arenimonas,s__unclassified_g__Arenimonas
OTU10984,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__unclassified_g__Roseisolibacter
OTU10991,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium_g__Chthoniobacter
OTU10992,Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__Nitrospira_sp.
OTU10993,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11018,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Spirosoma,s__uncultured_bacterium_g__Spirosoma
OTU11020,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Procabacteriaceae,g__Procabacter,s__Candidatus_Procabacter_endosymbiont_of_Acanthamoeba_sp.
OTU11024,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU11026,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__uncultured_bacterium_g__Mucilaginibacter
OTU11030,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__Sandaracinus,s__uncultured_bacterium_g__Sandaracinus
OTU11034,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhodomicrobiaceae,g__Rhodomicrobium,s__uncultured_bacterium_g__Rhodomicrobium
OTU11037,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g__Haliangium
OTU11041,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU11042,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU1105,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11052,Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__uncultured_Nitrospira_sp._g__Nitrospira
OTU11053,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium_g__Chthoniobacter
OTU11056,Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__unclassified_g__Bdellovibrio
OTU11059,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_bacterium_g__Gemmatimonas
OTU1106,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix,s__metagenome_g__Crocinitomix
OTU11060,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Terrimonas,s__uncultured_bacterium_g__Terrimonas
OTU11062,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11063,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU11066,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU11068,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__unclassified_g__Legionella
OTU11069,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_prokaryote_g__Haliangium
OTU11075,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Polymorphobacter,s__unclassified_g__Polymorphobacter
OTU11081,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__unclassified_g__Streptomyces
OTU11084,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__metagenome_g__Haliangium
OTU11086,Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__Sumerlaeales,f__Sumerlaeaceae,g__Sumerlaea,s__unclassified_g__Sumerlaea
OTU11087,Bacteria,p__Abditibacteriota,c__Abditibacteria,o__Abditibacteriales,f__Abditibacteriaceae,g__Abditibacterium,s__uncultured_bacterium_g__Abditibacterium
OTU11095,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11096,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,s__unclassified_g__Ramlibacter
OTU11099,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU11100,Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Vampirovibrionales,f__Vampirovibrionaceae,g__Vampirovibrio,s__uncultured_bacterium_g__Vampirovibrio
OTU11101,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11106,Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__Sumerlaeales,f__Sumerlaeaceae,g__Sumerlaea,s__metagenome_g__Sumerlaea
OTU11112,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__unclassified_g__Chthoniobacter
OTU1112,Bacteria,p__Armatimonadota,c__Chthonomonadetes,o__Chthonomonadales,f__Chthonomonadaceae,g__Chthonomonas,s__uncultured_bacterium_g__Chthonomonas
OTU11122,Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__Sumerlaeales,f__Sumerlaeaceae,g__Sumerlaea,s__uncultured_bacterium_g__Sumerlaea
OTU11123,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__unclassified_g__Flavobacterium
OTU11128,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU11137,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium_g__Chthoniobacter
OTU11141,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__Vicinamibacter,s__uncultured_bacterium_g__Vicinamibacter
OTU11144,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU11146,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Parviterribacter,s__uncultured_bacterium_g__Parviterribacter
OTU11148,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_Verrucomicrobia_bacterium_g__Chthoniobacter
OTU11154,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11157,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11162,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Arenimonas,s__uncultured_bacterium_g__Arenimonas
OTU11166,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g__Haliangium
OTU11168,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Ahniella,s__uncultured_bacterium_g__Ahniella
OTU11170,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__unclassified_g__Lysobacter
OTU1118,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Pedosphaera,s__uncultured_bacterium_g__Pedosphaera
OTU11186,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU11191,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Dinghuibacter,s__uncultured_bacterium_g__Dinghuibacter
OTU11194,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium_g__Chthoniobacter
OTU11195,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU11204,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Solitalea,s__Solitalea_koreensis
OTU11205,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g__Haliangium
OTU11209,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Rhodoferax,s__unclassified_g__Rhodoferax
OTU11211,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__unclassified_g__Flavobacterium
OTU11216,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Craurococcus-Caldovatus,s__unclassified_g__Craurococcus-Caldovatus
OTU1123,Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__unclassified_g__Haliangium
OTU11230,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,s__uncultured_bacterium_g__Luteolibacter
OTU11235,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Dyadobacter,s__uncultured_bacterium_g__Dyadobacter
OTU11236,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Segetibacter,s__uncultured_bacterium_g__Segetibacter
OTU11238,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__unclassified_g__Fluviicola
OTU11239,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niabella,s__unclassified_g__Niabella
OTU11241,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__uncultured_Bacteroidetes_bacterium_g__Pedobacter
OTU11243,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Sediminibacterium,s__metagenome_g__Sediminibacterium
OTU11249,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU1125,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__metagenome_g__Edaphobaculum
OTU11250,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Rickettsiella,s__unclassified_g__Rickettsiella
OTU11252,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU11255,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__unclassified_g__Edaphobaculum
OTU11256,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Acidobacteriales,f__Acidobacteriaceae_Subgroup_1,g__Granulicella,s__unclassified_g__Granulicella
OTU11258,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11259,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__Minicystis,s__metagenome_g__Minicystis
OTU11260,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium_g__Aquicella
OTU11261,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__Hymenobacter_sp._MIMBbqt21
OTU11268,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11271,Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium_g__Bdellovibrio
OTU11274,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
OTU11281,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__uncultured_bacterium_g__Chitinophaga
OTU11292,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU11293,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium_g__Chthoniobacter
OTU11294,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__uncultured_Acidobacteria_bacterium_g__Bryobacter
OTU11299,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__unclassified_g__Aquicella
